CA Well Results [Active Wells only],,,,,,,,,,,,,,,,,,,,,,,,,,,
 County:Los Angeles 037,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
District #,Formatted API #,Operator Name,Operator Code,Field Name,Field Code,API #,Lease Name,Well #,Well Status,Pool WellTypes,Section,Township,Range,Base Meridian,Area Code,Area Name,Latitude,Longitude,GISSourceCode,DatumCode,BLMWell,DryHole,Directional,Hydraulically Fractured,SPUD Date,Completion Date,Abandoned Date
1,037-08738,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708738,Vickers 1,117-A,I,OG,18,02S,14W,SB,00,Any Area,34.00268779,-118.379262,gps,83,N,N,N, ,,,
1,037-08739,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708739,Vickers 1,119,A,OG,7,02S,14W,SB,00,Any Area,34.00477925,-118.3811987,gps,83,N,N,N, ,,,
1,037-08746,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708746,Vickers 2,7,A,OG,7,02S,14W,SB,00,Any Area,34.01143341,-118.3857122,gps,83,N,N,N, ,,,
1,037-08751,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708751,Vickers 2,12,A,OG,7,02S,14W,SB,00,Any Area,34.01174064,-118.3851659,gps,83,N,N,N, ,,,
1,037-08752,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708752,Vickers 2,13,A,WF,7,02S,14W,SB,00,Any Area,34.01094687,-118.3858519,sum,83,N,N,N, ,,,
1,037-08753,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708753,Vickers 2,14,I,OG,7,02S,14W,SB,00,Any Area,34.01070959,-118.3848814,gps,83,N,N,N, ,,,
1,037-08755,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708755,Vickers 2,16,I,OG,7,02S,14W,SB,00,Any Area,34.01147941,-118.3852037,gps,83,N,N,N, ,,,
1,037-08756,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708756,Vickers 2,17,A,OG,7,02S,14W,SB,00,Any Area,34.01064076,-118.3847486,gps,83,N,N,N, ,,,
1,037-08760,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708760,Vickers 2,21,I,OG,7,02S,14W,SB,00,Any Area,34.00903364,-118.3844121,gps,83,N,N,N, ,,,
1,037-08762,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708762,Vickers 2,23,I,OG,7,02S,14W,SB,00,Any Area,34.00898381,-118.3868108,gps,83,N,N,N, ,,,
1,037-08764,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708764,Vickers 2,25,A,OG,7,02S,14W,SB,00,Any Area,34.0118186,-118.3851668,gps,83,N,N,N, ,,,
1,037-08765,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708765,Vickers 2,26,A,OG,7,02S,14W,SB,00,Any Area,34.00961377,-118.3843772,gps,83,N,N,N, ,,,
1,037-07708,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707708,BC,115,A,OG,17,02S,14W,SB,00,Any Area,34.00302159,-118.3661694,gps,83,N,N,N, ,,,
1,037-07709,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707709,BC,116,A,OG,8,02S,14W,SB,00,Any Area,34.00429568,-118.3662126,gps,83,N,N,N, ,,,
1,037-07711,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707711,BC,121,A,OG,17,02S,14W,SB,00,Any Area,33.99759305,-118.3642828,gps,83,N,N,N, ,,,
1,037-07712,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707712,BC,123,A,OG,17,02S,14W,SB,00,Any Area,34.00036531,-118.3649469,gps,83,N,N,N, ,,,
1,037-07714,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707714,BC,125,A,OG,17,02S,14W,SB,00,Any Area,34.00288307,-118.3649937,gps,83,N,N,N, ,,,
1,037-07716,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707716,BC,132,A,OG,17,02S,14W,SB,00,Any Area,33.99904068,-118.3638103,gps,83,N,N,N, ,,,
1,037-07718,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707718,BC,134,A,OG,17,02S,14W,SB,00,Any Area,34.00149835,-118.364019,gps,83,N,N,N, ,,,
1,037-07722,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707722,BC,142-A,A,WF,17,02S,14W,SB,00,Any Area,33.99887664,-118.3627247,gps,83,N,N,N, ,,,
1,037-07726,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707726,BC,152,A,OG,16,02S,14W,SB,00,Any Area,33.9983796,-118.361358,gps,83,N,N,N, ,,,
1,037-07729,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707729,BC,161,A,OG,16,02S,14W,SB,00,Any Area,33.99652929,-118.3610031,gps,83,N,N,N, ,,,
1,037-07732,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707732,BC,212,I,OG,17,02S,14W,SB,00,Any Area,34.00083936,-118.3663855,gps,83,N,N,Y, ,,,
1,037-07733,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707733,BC,214,A,WF,17,02S,14W,SB,00,Any Area,34.0015175,-118.3662487,gps,83,N,N,N, ,,,
1,037-07736,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707736,BC,233,I,OG,17,02S,14W,SB,00,Any Area,33.99978626,-118.3643875,gps,83,N,N,N, ,,,
1,037-07738,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707738,BC,235,A,OG,17,02S,14W,SB,00,Any Area,34.00171971,-118.3638502,gps,83,N,N,N, ,,,
1,037-07745,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707745,BC,311,A,OG,17,02S,14W,SB,00,Any Area,33.99885351,-118.3664298,gps,83,N,N,N, ,,,
1,037-07750,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707750,BC,323,A,OG,17,02S,14W,SB,00,Any Area,34.00040004,-118.3656049,gps,83,N,N,N, ,,,
1,037-07751,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707751,BC,324,I,OG,17,02S,14W,SB,00,Any Area,34.00154034,-118.3649001,gps,83,N,N,N, ,,,
1,037-07752,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707752,BC,325,A,OG,17,02S,14W,SB,00,Any Area,34.00255386,-118.3654788,gps,83,N,N,N, ,,,
1,037-07753,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707753,BC,332,I,OG,17,02S,14W,SB,00,Any Area,33.99905928,-118.3638813,gps,83,N,N,N, ,,,
1,037-07759,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707759,BC,353,A,OG,17,02S,14W,SB,00,Any Area,34.00078952,-118.3626539,gps,83,N,N,N, ,,,
1,037-07760,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707760,BC,371,A,WF,16,02S,14W,SB,00,Any Area,33.99743262,-118.3595385,gps,83,N,N,N, ,,,
1,037-07762,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707762,BC,441,A,OG,17,02S,14W,SB,00,Any Area,33.99804717,-118.3626051,gps,83,N,N,N, ,,,
1,037-07765,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707765,BC,453,A,OG,17,02S,14W,SB,00,Any Area,33.99863437,-118.3618806,gps,83,N,N,N, ,,,
1,037-07766,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707766,BC,442,A,OG,17,02S,14W,SB,00,Any Area,33.99719546,-118.3624425,gps,83,N,N,N, ,,,
1,037-07771,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707771,Bradna,1,I,OG,16,02S,14W,SB,00,Any Area,33.99360814,-118.3603053,gps,83,N,N,N, ,,,
1,037-07772,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707772,Bradna,2,A,OG,16,02S,14W,SB,00,Any Area,33.9938958,-118.3611749,gps,83,N,N,N, ,,,
1,037-07773,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707773,Bradna,3,A,OG,16,02S,14W,SB,00,Any Area,33.99385932,-118.3611597,gps,83,N,N,N, ,,,
1,037-07774,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707774,Bradna,5,A,OG,16,02S,14W,SB,00,Any Area,33.99178075,-118.3608078,gps,83,N,N,N, ,,,
1,037-07775,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707775,Bradna-LC-LW,1,A,OG,16,02S,14W,SB,00,Any Area,33.99190023,-118.3607262,gps,83,N,N,N, ,,,
1,037-07777,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707777,Citrus,1,I,OG,16,02S,14W,SB,00,Any Area,33.989604,-118.360178,hud,83,N,N,N, ,,,
1,037-07779,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707779,VRU,126-A,A,OG,8,02S,14W,SB,00,Any Area,34.0104536,-118.3786147,gps,83,N,N,N, ,,,
1,037-11481,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711481,,B42,A,OG,19,04S,12W,SB,06,Old,33.81084188,-118.1759974,gps,83,N,N,N, ,,,
1,037-11482,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711482,,B72,A,OG,19,04S,12W,SB,06,Old,33.81015209,-118.1744747,gps,83,N,N,N, ,,,
1,037-11483,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711483,,B71,A,OG,19,04S,12W,SB,06,Old,33.8107048,-118.1744841,gps,83,N,N,N, ,,10/11/2012,
1,037-11484,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711484,,B43,I,OG,19,04S,12W,SB,06,Old,33.81015857,-118.1759947,gps,83,N,N,N, ,,,
1,037-11487,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711487,,B70,I,OG,19,04S,12W,SB,06,Old,33.81144482,-118.1744902,gps,83,N,N,N, ,,,
1,037-11500,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711500,,C27,I,OG,19,04S,12W,SB,06,Old,33.80935149,-118.1715124,gps,83,N,N,N, ,,,
1,037-11501,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711501,,C42,I,OG,19,04S,12W,SB,06,Old,33.80926771,-118.170554,gps,83,N,N,N, ,,,
1,037-11506,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711506,,140,A,OG,29,04S,12W,SB,06,Old,33.79655737,-118.1576636,gps,83,N,N,N, ,,,
1,037-11508,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711508,,130,A,OG,29,04S,12W,SB,06,Old,33.796468,-118.1571751,gps,83,N,N,N, ,,,
1,037-11510,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711510,Crosswell,2,A,OG,29,04S,12W,SB,06,Old,33.80089734,-118.1691939,gps,83,N,N,N, ,,,
1,037-11514,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711514,,C6,I,OG,19,04S,12W,SB,06,Old,33.80910103,-118.1735839,gps,83,N,N,N, ,,,
1,037-11519,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711519,,C7,A,OG,19,04S,12W,SB,06,Old,33.80850887,-118.1735893,gps,83,N,N,N, ,,,
1,037-11521,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711521,,C5,I,OG,19,04S,12W,SB,06,Old,33.80953098,-118.1736505,gps,83,N,N,N, ,,,
1,037-11522,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711522,,C8,A,OG,19,04S,12W,SB,06,Old,33.80697107,-118.1735843,gps,83,N,N,N, ,,,
1,037-11523,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711523,,C25,I,OG,19,04S,12W,SB,06,Old,33.80639255,-118.1725224,gps,83,N,N,N, ,,,
1,037-11524,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711524,,C24,A,OG,19,04S,12W,SB,06,Old,33.8075419,-118.1725671,gps,83,N,N,N, ,,,
1,037-11531,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711531,,A24,A,OG,19,04S,12W,SB,06,Old,33.81303845,-118.1811745,gps,83,N,N,N, ,,,
1,037-11532,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711532,,A15,A,OG,19,04S,12W,SB,06,Old,33.81302357,-118.1828592,gps,83,N,N,N, ,,,
1,037-11537,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711537,,A5,A,WF,19,04S,12W,SB,06,Old,33.81398226,-118.1845339,gps,83,N,N,N, ,,,
1,037-11540,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711540,,A3,A,OG,19,04S,12W,SB,06,Old,33.81560698,-118.1845404,gps,83,N,N,N, ,,,
1,037-11541,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711541,,A2,A,OG,19,04S,12W,SB,06,Old,33.8164604,-118.1845339,gps,83,N,N,N, ,,,
1,037-11545,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711545,,A23,A,OG,19,04S,12W,SB,06,Old,33.81335071,-118.1809007,gps,83,N,N,N, ,,,
1,037-11546,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711546,,A25,A,OG,19,04S,12W,SB,06,Old,33.81218654,-118.1812819,gps,83,N,N,N, ,,03/18/2011,
1,037-11547,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711547,,A12,A,WF,19,04S,12W,SB,06,Old,33.81594702,-118.1828505,gps,83,N,N,N, ,,,
1,037-11548,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711548,,A22,A,OG,19,04S,12W,SB,06,Old,33.81494601,-118.1813423,gps,83,N,N,N, ,,,
1,037-11551,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711551,,A9,A,OG,19,04S,12W,SB,06,Old,33.81560708,-118.1840035,gps,83,N,N,N, ,,,
1,037-11553,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711553,,A11,A,OG,19,04S,12W,SB,06,Old,33.81204932,-118.1841503,gps,83,N,N,N, ,,,
1,037-11554,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711554,,A18,A,WF,19,04S,12W,SB,06,Old,33.81283085,-118.1821665,gps,83,N,N,N, ,,,
1,037-11555,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711555,,AW-2,A,WF,19,04S,12W,SB,06,Old,33.81515022,-118.1819237,gps,83,N,N,N, ,,,
1,037-11556,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711556,,AW-10,A,WF,19,04S,12W,SB,06,Old,33.8140821,-118.1839738,gps,83,N,N,Y, ,,,
1,037-11557,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711557,,A17,A,OG,19,04S,12W,SB,06,Old,33.815153,-118.1822435,gps,83,N,N,N, ,,,
1,037-11558,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711558,,A4,I,OG,19,04S,12W,SB,06,Old,33.81420395,-118.1844197,gps,83,N,N,N, ,,,
1,037-11560,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711560,,A21,A,OG,19,04S,12W,SB,06,Old,33.813688,-118.1816825,gps,83,N,N,N, ,,,
1,037-08766,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708766,Vickers 2,27,A,WF,7,02S,14W,SB,00,Any Area,34.00820984,-118.3840414,gps,83,N,N,N, ,,,
1,037-08767,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708767,Vickers 2,28,I,OG,7,02S,14W,SB,00,Any Area,34.00964119,-118.3860418,gps,83,N,N,N, ,,,
1,037-08768,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708768,Vickers 2,30,I,OG,7,02S,14W,SB,00,Any Area,34.00837875,-118.3855087,gps,83,N,N,N, ,,,
1,037-08769,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708769,Vickers 2,32,I,OG,7,02S,14W,SB,00,Any Area,34.00736788,-118.3850636,gps,83,N,N,N, ,,,
1,037-08772,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708772,VIC-LAI-LW,1,A,WF,17,02S,14W,SB,00,Any Area,33.999925,-118.374241,hud,83,N,N,N, ,,,
1,037-08774,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03708774,VIC-LAI-LW,8,I,OG,17,02S,14W,SB,00,Any Area,34.00290233,-118.376756,gps,83,N,N,N, ,,,
1,037-08776,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708776,,C38,I,OG,19,04S,12W,SB,06,Old,33.80718379,-118.1707058,gps,83,N,N,N, ,,,
1,037-08777,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708777,,C39,I,OG,19,04S,12W,SB,06,Old,33.8069184,-118.1707312,gps,83,N,N,N, ,,,
1,037-08778,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708778,,C49,I,OG,19,04S,12W,SB,06,Old,33.807475,-118.169647,hud,83,N,N,N, ,,,
1,037-08779,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708779,,C48,I,OG,19,04S,12W,SB,06,Old,33.80787754,-118.169652,gps,83,N,N,N, ,,,
1,037-08794,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708794,,D48,I,OG,30,04S,12W,SB,06,Old,33.80225309,-118.1691442,gps,83,N,N,N, ,,,
1,037-08796,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708796,Fee,2,A,OG,30,04S,12W,SB,06,Old,33.80289778,-118.1787155,gps,83,N,N,N, ,,,
1,037-08806,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708806,Old Biddy,1,I,OG,19,04S,12W,SB,06,Old,33.80358853,-118.1800629,gps,83,N,N,N, ,,,
1,037-08807,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708807,Rosemond,1,A,OG,19,04S,12W,SB,06,Old,33.80370777,-118.1797855,gps,83,N,N,N, ,,,
1,037-08810,"Roy Maggart & C.C. Cummings, Trustees",07453,Long Beach,412,03708810,Bucklin,1,I,OG,13,04S,13W,SB,03,Northwest Extension,33.825853,-118.192278,hud,83,N,N,N, ,,,
1,037-08816,R. R. Bush Oil Co.,07098,Long Beach,412,03708816,,15,I,OG,13,04S,13W,SB,03,Northwest Extension,33.821334,-118.190303,hud,83,N,N,N, ,,,
1,037-08825,C & F Oil Co.,01011,Long Beach,412,03708825,Young,1,I,OG,30,04S,12W,SB,03,Northwest Extension,33.798935,-118.169722,hud,83,N,N,N, ,,,
1,037-08862,State of California,08074,Long Beach,412,03708862,Jones,1,I,OG,13,04S,13W,SB,03,Northwest Extension,33.819693,-118.19158,hud,83,N,N,N, ,,,
1,037-08899,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708899,,48,A,OG,29,04S,12W,SB,06,Old,33.79312062,-118.1529006,gps,83,N,N,N, ,,,
1,037-08900,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708900,,47,A,OG,29,04S,12W,SB,06,Old,33.7933537,-118.152416,gps,83,N,N,N, ,,,
1,037-08924,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708924,,39,A,OG,29,04S,12W,SB,06,Old,33.79247565,-118.1521868,gps,83,N,N,N, ,,,
1,037-08929,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708929,,D5,I,OG,19,04S,12W,SB,06,Old,33.80409977,-118.1744359,gps,83,N,N,N, ,,,
1,037-08930,G. Kahn Oper. Co. & R. W. Lee,K0650,Long Beach,412,03708930,Hass,2,A,OG,30,04S,12W,SB,06,Old,33.8026897,-118.1743919,gps,83,N,N,N, ,,,
1,037-08940,G. Kahn Oper. Co. & R. W. Lee,K0650,Long Beach,412,03708940,Hass,12,I,OG,19,04S,12W,SB,06,Old,33.80362225,-118.174691,gps,83,N,N,N, ,,,
1,037-08941,G. Kahn Oper. Co. & R. W. Lee,K0650,Long Beach,412,03708941,Hass,15,I,OG,30,04S,12W,SB,06,Old,33.80284715,-118.1742892,gps,83,N,N,N, ,,,
1,037-08943,G. Kahn Oper. Co. & R. W. Lee,K0650,Long Beach,412,03708943,Hass,18,I,OG,30,04S,12W,SB,06,Old,33.80327021,-118.1743625,gps,83,N,N,N, ,,,
1,037-08946,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708946,,58,I,WF,29,04S,12W,SB,06,Old,33.7927091,-118.1544038,gps,83,N,N,N, ,,,
1,037-08947,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708947,,D42,I,OG,30,04S,12W,SB,06,Old,33.80210052,-118.1696324,gps,83,N,N,N, ,,,
1,037-08948,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708948,,157,A,OG,29,04S,12W,SB,06,Old,33.80082114,-118.1586495,gps,83,N,N,N, ,,,
1,037-08951,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708951,,C15,A,OG,19,04S,12W,SB,06,Old,33.80876917,-118.172925,gps,83,N,N,N, ,,,
1,037-08955,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708955,Hoyt,10,A,OG,19,04S,12W,SB,06,Old,33.80370786,-118.1786996,gps,83,N,N,N, ,,,
1,037-08962,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03708962,,D54,I,OG,29,04S,12W,SB,06,Old,33.80160823,-118.1683894,gps,83,N,N,N, ,,,
1,037-07782,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707782,VRU,129,A,OG,8,02S,14W,SB,00,Any Area,34.01136143,-118.3770758,gps,83,N,N,N, ,,,
1,037-07785,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707785,VRU,132-A,A,OG,8,02S,14W,SB,00,Any Area,34.00980061,-118.3751942,gps,83,N,N,N, ,,,
1,037-07787,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707787,VRU,134,A,WF,8,02S,14W,SB,00,Any Area,34.0098378,-118.3736464,gps,83,N,N,N, ,,,
1,037-07789,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707789,VRU,136-A,A,OG,8,02S,14W,SB,00,Any Area,34.01052608,-118.3775732,gps,83,N,N,N, ,,,
1,037-07791,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707791,VRU,138,A,OG,8,02S,14W,SB,00,Any Area,34.01063612,-118.3750067,gps,83,N,N,N, ,,,
1,037-07792,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707792,VRU,139,I,OG,8,02S,14W,SB,00,Any Area,34.01066637,-118.373679,gps,83,N,N,N, ,,,
1,037-07793,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707793,VRU,140,A,OG,8,02S,14W,SB,00,Any Area,34.01000673,-118.3784072,gps,83,N,N,N, ,,,
1,037-07794,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707794,WRZU,300,I,OG,8,02S,14W,SB,00,Any Area,34.0099761,-118.3780394,gps,83,N,N,N, ,,,
1,037-07795,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707795,VRU,141,A,OG,8,02S,14W,SB,00,Any Area,34.00993117,-118.3768443,gps,83,N,N,N, ,,,
1,037-07796,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707796,VRU,142-A,A,WF,8,02S,14W,SB,00,Any Area,34.01014896,-118.3744097,gps,83,N,N,N, ,,,
1,037-07797,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707797,Cone,20,A,OG,8,02S,14W,SB,00,Any Area,34.01012334,-118.3779051,gps,83,N,N,N, ,,,
1,037-07798,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707798,VRU,143,A,OG,8,02S,14W,SB,00,Any Area,34.0099642,-118.3760888,gps,83,N,N,N, ,,,
1,037-07799,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707799,VRU,144,A,OG,8,02S,14W,SB,00,Any Area,34.01008084,-118.3775513,gps,83,N,N,N, ,,,
1,037-07800,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707800,WRZU-VRU,301,A,WF,8,02S,14W,SB,00,Any Area,34.01043972,-118.3785589,gps,83,N,N,N, ,,,
1,037-07801,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707801,LAI 1,240,A,OG,8,02S,14W,SB,00,Any Area,34.00446347,-118.3722313,gps,83,N,N,N, ,,,
1,037-07803,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707803,LAI 1,242,A,OG,17,02S,14W,SB,00,Any Area,33.99119476,-118.3682944,gps,83,N,N,N, ,,,
1,037-07822,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707822,LAI 1,262,A,OG,17,02S,14W,SB,00,Any Area,34.00254112,-118.3714613,gps,83,N,N,N, ,,,
1,037-07824,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707824,LAI 1,266,A,OG,17,02S,14W,SB,00,Any Area,34.00139586,-118.3719681,gps,83,N,N,N, ,,,
1,037-07825,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707825,LAI 1,267,A,WF,17,02S,14W,SB,00,Any Area,34.00177703,-118.3699353,gps,83,N,N,N, ,,,
1,037-07832,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707832,LAI 1,274,A,WF,17,02S,14W,SB,00,Any Area,33.99675473,-118.3666496,gps,83,N,N,N, ,,,
1,037-07833,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707833,LAI 1,276,A,WF,8,02S,14W,SB,00,Any Area,34.00551872,-118.3715059,gps,83,N,N,N, ,,,
1,037-07837,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707837,LAI 1,282,A,OG,17,02S,14W,SB,00,Any Area,33.99895226,-118.3707591,gps,83,N,N,N, ,,,
1,037-07839,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707839,LAI 1,284,I,OG,17,02S,14W,SB,00,Any Area,33.99323192,-118.3664902,gps,83,N,N,N, ,,,
1,037-07842,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707842,LAI 1,287,I,OG,17,02S,14W,SB,00,Any Area,33.99438516,-118.3625487,gps,83,N,N,N, ,,,
1,037-07845,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707845,LAI 1,292,A,OG,17,02S,14W,SB,00,Any Area,34.00109565,-118.3734959,gps,83,N,N,N, ,,,
1,037-07847,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707847,LAI 1,294,I,OG,17,02S,14W,SB,00,Any Area,33.99557524,-118.3679767,gps,83,N,N,N, ,,,
1,037-07850,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707850,LAI 1,298,A,WF,17,02S,14W,SB,00,Any Area,34.0018123,-118.373398,sum,83,N,N,Y, ,,,
1,037-07851,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707851,LAI 1,299,A,OG,8,02S,14W,SB,00,Any Area,34.0034787,-118.3734245,gps,83,N,N,N, ,,,
1,037-07855,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707855,WRZU,352,A,OG,8,02S,14W,SB,00,Any Area,34.00473463,-118.3698239,gps,83,N,N,N, ,,,
1,037-07858,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03707858,LAI 1,308,I,OG,17,02S,14W,SB,00,Any Area,33.99904475,-118.371695,gps,83,N,N,N, ,,,
1,037-11572,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711572,Foster,2-4,A,OG,19,04S,12W,SB,06,Old,33.81000982,-118.1842726,gps,83,N,N,N, ,,,
1,037-11573,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711573,Foster,2-5,A,OG,19,04S,12W,SB,06,Old,33.81128621,-118.1845294,gps,83,N,N,N, ,,,
1,037-11574,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03711574,Foster,2-6,I,OG,19,04S,12W,SB,06,Old,33.81020782,-118.1831906,gps,83,N,N,N, ,,,
